Linux 3.11.0-17-generic (axle) 	11/11/14 	_x86_64_	(64 CPU)

05:47:08        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:48:08        all      1.30      0.00      0.29      0.00      0.00     98.41
05:49:08        all      1.56      0.00      0.02      0.00      0.00     98.42
05:50:08        all      1.56      0.00      0.02      0.00      0.00     98.42
05:51:08        all      1.53      0.00      0.05      0.00      0.00     98.42
05:52:08        all      1.42      0.00      0.16      0.00      0.00     98.42
05:53:08        all      1.26      0.00      0.37      0.01      0.00     98.36
05:54:08        all      1.45      0.00      0.16      0.00      0.00     98.39
05:55:08        all      1.44      0.00      0.16      0.00      0.00     98.39
05:56:08        all      1.47      0.00      0.13      0.00      0.00     98.40
05:57:08        all      1.47      0.00      0.13      0.00      0.00     98.40
05:58:08        all      1.32      0.00      0.31      0.00      0.00     98.37
05:59:08        all      1.44      0.00      0.15      0.00      0.00     98.42
06:00:08        all      1.35      0.00      0.26      0.00      0.00     98.38
06:01:08        all      1.22      0.00      0.38      0.00      0.00     98.40
06:02:08        all      1.46      0.00      0.12      0.00      0.00     98.41
06:03:08        all      1.28      0.00      0.32      0.00      0.00     98.40
06:04:08        all      1.26      0.00      0.35      0.00      0.00     98.39
06:05:08        all      1.49      0.00      0.09      0.00      0.00     98.42
06:06:08        all      1.31      0.00      0.30      0.00      0.00     98.40
06:07:08        all      1.37      0.00      0.23      0.00      0.00     98.40
06:08:08        all      1.07      0.00      0.53      0.00      0.00     98.39
